peak width,horizontal error (Da),vertical error (rel.),basal noise (a.u.),is_signal
0.27308623908898033,0.01999999983672751,-0.38375400253872216,0,True
0.26230360211407927,0.05999999983032467,-0.3644513978624619,0,True
0.2686940634357713,-0.0600000001504668,-0.2712334214459751,0,True
0.2799294966380279,-0.020000000156869646,-0.2180700312114538,0,True
0.27220233003899097,-1.6007106751203537e-10,-0.1737662278529681,0,True
0.2678038009956678,0.05999999983032467,-0.11583428123965601,0,False
0.2604119180163665,0.03999999983352609,-0.0938560386006492,0,False
0.2751262600215994,-0.08000000014726538,-0.06442584273379977,0,False
0.27764814282472594,0.05999999983032467,-0.04879255847498117,0,False
0.26318730615499797,0.01999999983672751,-0.03035769407954791,0,False
0.26631242993776494,-1.6007106751203537e-10,-0.021961623049309074,0,False
0.2715416985279151,-1.6007106751203537e-10,-0.01386809408330887,0,False
0.281042390724309,-0.0600000001504668,-0.007433723039003083,0,False
0.2855875696725239,-0.020000000156869646,-0.0036225131661902932,0,False
0.2883502287134046,-0.020000000156869646,0.0008999460923888461,0,False
0.2885961894346894,-0.020000000156869646,0.004649167357922285,0,False
0.33430044923756885,-0.10000000014406396,0.009589290849104455,0,False
0.27759989871685953,0.09999999982392183,0.012766716620450072,0,False
0.2945568063481266,-0.08000000013998942,0.01988514002990152,0,False
0.2690784850030912,0.05999999982304871,0.01847042412774306,0,False
0.2684137181214161,-1.6007106751203537e-10,0.024248650468466776,0,False
0.28138694463717356,-0.060000000143190846,0.031074242357350387,0,False
0.2698660717499332,0.019999999829451554,0.027534737087530292,0,True
0.27250265872479223,-0.02000000014959369,0.04316832824078273,0,True
0.2624483993820578,0.09999999981664587,0.016868093687524455,0,True
0.26913891711815396,-0.040000000153668225,-0.0034673783584319717,0,True
0.2700542439684053,0.01999999983672751,-0.021251972332991587,0,True
0.2678326348755481,0.01999999983672751,0.0281697690133923,0,True
0.26881012247693337,-0.020000000156869646,-0.023725529652293575,0,True
0.2753531970436582,-0.0600000001504668,-0.09724300695376742,0,True
0.27451259784816545,0.03999999983352609,0.021371569242960686,0,True
0.26302072392988507,0.03999999983352609,0.06713994574804005,0,True
0.2707247402352409,-0.0600000001504668,-0.04320323197568077,0,True
0.27134667871362317,0.03999999983352609,-0.027817465983295153,0,True
0.2670969930712149,-1.6007106751203537e-10,0.060499873522430136,0,True
0.2648938146699505,0.03999999983352609,-0.026005769519885646,0,True
0.27553460540138597,-0.08000000013998942,0.047646324812562146,0,True
0.27713976597811146,0.05999999982304871,0.03150316343792703,0,True
0.2669767224957829,-0.040000000153668225,-0.025100555017930848,0,True
0.27242215648199986,0.03999999983352609,0.002260660682650295,0,True
0.2624019713355361,0.01999999983672751,-0.02319267290999283,0,True
0.2653973017516563,0.01999999983672751,-0.012906196441069329,0,True
0.2654524549903858,0.03999999983352609,-0.014161517729447126,0,True
