peak width,horizontal error (Da),vertical error (rel.),basal noise (a.u.),is_signal
0.22884883225060587,0.07664499983439921,0.00127932236477631,0,False
0.2862866530597021,-0.04335500016094418,0.0010322158677748864,0,False
0.29311854941884313,-0.0033550001600710644,0.0011623790934820898,0,False
0.5999981942210799,0.016644999836727514,0.011738833223638619,0,False
0.2477981240636881,-0.0033550001600710644,0.003413100954543668,0,False
0.5999999376604811,0.05664499983032467,0.021338277144384386,0,False
0.23457682512664094,-0.0033550001600710644,0.021377709714519202,0,False
0.2848570876193756,-0.08335500014726538,0.023854940017954636,0,False
0.599999886128108,0.05664499983032467,0.20571470555335392,0,False
0.27149571409998086,-0.023355000156869643,0.3606450835052936,0,False
0.5999997986202492,0.016644999836727514,0.7765447730154429,0,False
0.22745712430135076,-0.0033550001600710644,0.7040244589066862,0,False
0.22656710091155688,-0.0033550001600710644,1.1769154465052507,0,False
0.2607222115641018,-0.0033550001600710644,1.236399495115829,0,False
0.20942962848139676,0.03664499983352609,0.7786372551534309,0,False
0.3317179748275175,-0.0033550001600710644,1.0629810682809748,0,False
0.5999999321257123,-0.0033550001600710644,1.2243698050490168,0,False
0.2936629296254024,-0.023355000156869643,1.0871004069407377,0,True
0.258854091015809,-0.0033550001600710644,1.0244400076290583,0,True
0.21843954541182353,-0.023355000156869643,0.9760340574495238,0,True
0.24364808257093967,-0.0033550001600710644,0.9916460152285638,0,True
0.23519787619638752,0.03664499983352609,0.9737271289304479,0,True
0.5999999999748772,0.016644999836727514,0.957895792163925,0,True
0.5999999999998409,-0.08335500014726538,0.9859565706590645,0,True
0.5999999999999998,0.09664499982392183,0.9715027479806191,0,True
0.20315696408321687,-0.0033550001600710644,0.968678689055049,0,True
0.18603626654368638,-0.023355000156869643,0.9999358545874185,0,True
0.2772100551385269,-0.043355000146392264,1.012915687275792,0,True
0.24530976648767586,0.036644999826250135,1.0315299130198265,0,True
0.2594967433788168,-0.023355000156869643,1.0325867125634522,0,True
0.5999999999999994,0.03664499983352609,1.0516585624509307,0,True
0.5999999999946197,-0.023355000156869643,1.0479199092158527,0,True
0.5999999999842716,-0.023355000156869643,1.0109166802746443,0,True
0.5999999999909458,0.05664499983032467,1.0198298988902477,0,True
0.2827574333420286,-0.023355000156869643,1.0029617007876865,0,True
0.19286842935194054,-0.0033550001600710644,0.9221623539729795,0,True
0.2920353929405633,0.016644999836727514,0.8660910797319931,0,True
0.5999999999997884,0.03664499983352609,0.8466283773558857,0,True
0.5999999575192501,-0.08335500014726538,0.7473097798684154,0,True
0.5999999999084714,0.03664499983352609,0.7091305559447636,0,False
0.5999999995808232,-0.023355000156869643,0.686085580682556,0,False
0.5999999992985392,0.016644999836727514,0.5247607944187885,0,False
0.5999999999965039,0.03664499983352609,0.5139936554507751,0,False
0.20856853056898048,-0.04335500015366822,0.1556590783226683,0,False
0.5999996496419937,-0.04335500015366822,0.42375231482844805,0,False
0.5999999964956912,0.03664499983352609,0.29380040007429326,0,False
0.5999999996505252,-0.023355000156869643,0.25108027686196127,0,False
0.3472356085942941,0.05664499983032467,0.06407119901308851,0,False
0.5999956158521107,-0.023355000156869643,0.09139421585196927,0,False
0.27659398100289634,-0.04335500015366822,0.04652766272413847,0,False
0.2255186831240762,0.05664499983032467,0.01577691552095999,0,False
0.5999999668097391,-0.04335500015366822,0.012030898050911428,0,False
0.5999999923972422,0.09664499983119779,0.007274033412219536,0,False
0.5999747888547435,-0.10335500015133992,0.0010091351390910188,0,False
0.34130403962422,-0.04335500015366822,0.00013969713389701624,0,False
0.5999999967508848,0.03664499983352609,0.00011502489118037985,0,False
0.2610479105481806,1.036644999673455,6.458196629826631e-05,0,False
0.33298408274573726,-0.08335500014726538,1.0906608436231224e-05,0,False
0.4995289396083732,0.05664499983032467,2.476785494756819e-06,0,False
0.2941327524119472,0.03664499983352609,4.740167190862743e-07,0,False
0.5999999999519029,-0.04335500015366822,5.850721209106228e-07,0,False
0.22548985213212872,0.11664499982072041,1.4918350718815223e-07,0,False
0.3219566401773727,-0.0633550001504668,5.141267777358876e-08,0,False
0.517236629556218,0.016644999836727514,9.894993866576297e-09,0,False
0.5999999276974226,-0.08335500014726538,2.0565214035000467e-09,0,False
0.5999999999528531,0.05664499983032467,6.228977246413962e-10,0,False
0.5999998587258316,0.016644999836727514,8.373183752749595e-10,0,False
0.2227679889266609,-0.06335500014319084,4.615830320927545e-11,0,False
0.5999999817010825,0.056644999823048714,4.3472518204798396e-11,0,False
0.20135117694319551,-0.023355000156869643,3.691929295785305e-12,0,False
0.599999606556868,-0.0033550001600710644,2.3996354878153055e-12,0,False
0.2795878243948028,-0.023355000156869643,3.567577377588089e-13,0,False
0.5999999984495357,0.016644999836727514,1.2157623405584785e-13,0,False
0.2333992041769863,0.05664499983032467,1.1981578452304176e-14,0,False
0.2146265946488206,-0.023355000156869643,3.5126216409847847e-15,0,False
0.5999999997386789,-0.0033550001600710644,3.006561002736149e-15,0,False
0.3065263023180411,-0.04335500015366822,3.559054791392201e-16,0,False
0.21193916000784127,0.11664499982072041,2.3627295087755187e-17,0,False
0.2171503933147203,-0.08335500014726538,2.3225695440329798e-18,0,False
0.599999795609741,0.036644999826250135,8.867739734443369e-19,0,False
0.5999997050954196,-0.023355000149593685,1.598048462841587e-19,0,False
0.5999999536860656,-0.0033550001600710644,9.743514345764176e-20,0,False
0.24518314679829847,0.016644999836727514,4.7382508153280895e-21,0,False
0.5999935392945327,-0.0033550001600710644,2.665598839242247e-21,0,False
0.23854581818357407,-0.023355000156869643,1.0772674930219625e-22,0,False
0.22014213541190547,0.016644999836727514,1.6040621358836032e-23,0,False
