"PTM pattern (P,Ac,Me,Ox,-H2O,Na)",amount of PTMs,mass error (Da),mass shift
"(1, 2, 1, 0, 0, 0)",4,0.4003648861356055,177.6795351138644
"(1, 2, 0, 1, 0, 0)",4,2.373164886135612,177.6795351138644
"(2, 0, 1, 0, 1, 1)",5,0.27336488613559595,177.6795351138644
"(1, 1, 1, 0, 0, 2)",5,2.327264886135623,177.6795351138644
"(2, 0, 2, 0, 0, 0)",4,0.23616254098206468,188.24916254098207
"(2, 0, 1, 1, 0, 0)",4,1.7366374590179419,188.24916254098207
"(1, 2, 0, 0, 0, 1)",4,2.21406254098207,188.24916254098207
"(1, 3, 0, 0, 1, 0)",5,0.17446254098206282,188.24916254098207
"(0, 4, 0, 0, 0, 1)",5,1.879437459017936,188.24916254098207
"(2, 1, 0, 2, 0, 0)",5,0.9134404554910702,233.08185954450892
"(2, 0, 1, 1, 0, 2)",6,0.8675404554911097,233.08185954450892
"(0, 5, 0, 0, 0, 1)",6,0.9165595445089139,233.08185954450892
"(3, 0, 1, 1, 2, 0)",7,0.8532404554911182,233.08185954450892
"(0, 4, 0, 0, 0, 3)",7,1.0103404554911037,233.08185954450892
"(3, 0, 0, 0, 0, 0)",3,2.015164886125717,237.9245351138743
"(3, 0, 0, 1, 1, 0)",5,0.0007351138742706098,237.9245351138743
"(2, 1, 1, 0, 0, 1)",5,0.08036488612569315,237.9245351138743
"(2, 1, 0, 1, 0, 1)",5,2.0531648861256997,237.9245351138743
"(1, 3, 0, 2, 0, 0)",6,0.16426488612572143,237.9245351138743
"(3, 0, 0, 1, 0, 0)",4,0.4391000000000247,255.5
"(3, 0, 0, 2, 1, 0)",6,1.5767999999999915,255.5
"(3, 0, 1, 0, 1, 1)",6,2.432799999999986,255.5
"(2, 0, 1, 1, 0, 3)",7,0.43120000000001824,255.5
"(0, 5, 0, 0, 0, 2)",7,1.352899999999977,255.5
"(2, 2, 0, 0, 0, 1)",5,0.18685954451154885,266.20185954451154
"(3, 1, 0, 0, 1, 0)",5,2.2407595445114907,266.20185954451154
"(1, 4, 0, 1, 0, 0)",6,2.075759544511527,266.20185954451154
"(0, 6, 1, 0, 0, 0)",7,0.04494045548847225,266.20185954451154
"(1, 3, 0, 1, 0, 2)",7,0.14885954451153793,266.20185954451154
"(3, 0, 1, 1, 0, 0)",5,0.26007942845961907,270.22577942845965
"(3, 0, 0, 2, 0, 0)",5,1.7127205715403875,270.22577942845965
"(3, 0, 2, 0, 0, 0)",5,2.2328794284596256,270.22577942845965
"(1, 4, 0, 0, 0, 1)",6,0.11727942845965345,270.22577942845965
"(0, 6, 0, 1, 0, 0)",7,2.0061794284596317,270.22577942845965
"(3, 0, 0, 2, 0, 0)",5,1.8056203423440707,273.7441203423441
"(3, 0, 1, 0, 0, 1)",5,2.203979657655907,273.7441203423441
"(2, 2, 1, 1, 0, 0)",6,0.3150796576559287,273.7441203423441
"(2, 2, 2, 0, 0, 0)",6,1.6577203423440778,273.7441203423441
"(0, 6, 0, 0, 0, 1)",7,0.4578796576559512,273.7441203423441
"(3, 1, 0, 2, 0, 0)",6,0.37679999999164693,314.3519999999917
"(4, 0, 1, 0, 1, 0)",6,1.5789000000082751,314.3519999999917
"(2, 3, 2, 0, 0, 0)",7,0.2288999999916541,314.3519999999917
"(3, 0, 1, 1, 0, 2)",7,0.4226999999916643,314.3519999999917
"(1, 5, 0, 0, 0, 1)",7,2.206799999991688,314.3519999999917
"(2, 3, 0, 0, 0, 2)",7,0.7239025912836041,330.7574025912836
"(4, 0, 2, 0, 1, 0)",7,0.799902591283626,330.7574025912836
"(4, 0, 1, 1, 1, 0)",7,1.1728974087163806,330.7574025912836
"(1, 6, 0, 0, 0, 0)",7,1.4426974087164126,330.7574025912836
"(2, 3, 1, 2, 0, 0)",8,1.337897408716401,330.7574025912836
"(4, 0, 0, 1, 0, 0)",5,0.8437534273672327,335.07524657263275
"(3, 1, 0, 2, 0, 1)",7,0.8817534273673004,335.07524657263275
"(4, 0, 0, 2, 1, 0)",7,1.1721465726327551,335.07524657263275
"(3, 0, 1, 1, 0, 3)",8,0.8358534273672831,335.07524657263275
"(0, 8, 0, 0, 0, 0)",8,1.2183534273672763,335.07524657263275
"(3, 2, 0, 1, 0, 0)",6,0.8952974009909553,339.11720259900903
"(4, 0, 0, 1, 1, 1)",7,0.7682974009909458,339.11720259900903
"(3, 1, 1, 0, 0, 2)",7,0.8493974009909948,339.11720259900903
"(4, 0, 1, 0, 1, 1)",7,1.2045025990090608,339.11720259900903
"(3, 1, 4, 0, 0, 0)",8,1.034402599009013,339.11720259900903
"(4, 0, 0, 0, 0, 1)",5,2.283168800883402,344.1845688008834
"(4, 1, 0, 0, 1, 0)",6,0.24356880088345179,344.1845688008834
"(3, 2, 0, 0, 0, 1)",6,1.8103311991166038,344.1845688008834
"(2, 4, 0, 1, 0, 0)",7,0.07856880088343132,344.1845688008834
"(1, 6, 1, 0, 0, 0)",8,2.042131199116568,344.1845688008834
"(4, 0, 0, 2, 0, 0)",6,0.8798469414227839,351.03855305857724
"(2, 4, 0, 0, 0, 1)",7,0.9501530585772571,351.03855305857724
"(4, 0, 2, 0, 1, 1)",8,0.9007469414227671,351.03855305857724
"(3, 1, 0, 3, 0, 1)",8,0.9178469414227948,351.03855305857724
"(2, 3, 0, 0, 0, 3)",8,0.976746941422789,351.03855305857724
"(4, 0, 1, 0, 0, 1)",6,0.7596312942840768,356.6876312942841
"(4, 0, 0, 1, 0, 1)",6,1.2131687057159297,356.6876312942841
"(3, 2, 0, 2, 0, 0)",7,0.6757312942840485,356.6876312942841
"(4, 1, 1, 0, 1, 0)",7,1.2799687057158735,356.6876312942841
"(4, 0, 0, 2, 1, 1)",8,0.8027312942840581,356.6876312942841
"(4, 0, 1, 1, 0, 1)",7,0.12250768675630752,372.04990768675634
"(4, 0, 0, 2, 0, 1)",7,1.850292313243699,372.04990768675634
"(2, 5, 0, 0, 0, 0)",7,1.906607686756331,372.04990768675634
"(4, 0, 2, 0, 0, 1)",7,2.095307686756314,372.04990768675634
"(1, 7, 0, 0, 0, 0)",8,2.186892313243675,372.04990768675634
"(5, 0, 0, 0, 1, 0)",6,0.08036880088229736,381.96456880088226
"(4, 1, 0, 0, 0, 1)",6,1.9735311991177582,381.96456880088226
"(3, 3, 0, 1, 0, 0)",7,0.0846311991177231,381.96456880088226
"(4, 0, 1, 3, 0, 0)",8,0.02016880088228845,381.96456880088226
"(4, 1, 0, 1, 1, 1)",8,0.04236880088228645,381.96456880088226
"(5, 0, 1, 0, 1, 0)",7,0.13775305857205922,396.048553058572
"(5, 0, 0, 1, 1, 0)",7,1.8350469414279473,396.048553058572
"(4, 1, 0, 2, 0, 0)",7,2.0934530585719813,396.048553058572
"(3, 3, 1, 1, 0, 0)",8,0.02724694142801809,396.048553058572
"(4, 0, 1, 1, 0, 2)",8,2.1393530585719986,396.048553058572
"(4, 2, 0, 0, 0, 0)",6,1.5115688008831398,405.50456880088313
"(4, 1, 0, 0, 0, 2)",7,0.41533119911684935,405.50456880088313
"(5, 0, 0, 0, 1, 1)",7,1.6385688008831494,405.50456880088313
"(5, 1, 0, 0, 2, 0)",8,0.4010311991168578,405.50456880088313
"(4, 2, 0, 0, 1, 1)",8,2.4549311991168565,405.50456880088313
"(5, 0, 1, 0, 0, 0)",6,0.8348618485367183,414.7609618485367
"(5, 0, 0, 1, 0, 0)",6,1.1379381514632882,414.7609618485367
"(4, 1, 1, 1, 0, 1)",8,0.7968618485366505,414.7609618485367
"(5, 0, 0, 2, 1, 0)",8,0.8779618485366996,414.7609618485367
"(4, 1, 0, 2, 0, 1)",8,1.175938151463356,414.7609618485367
"(5, 0, 2, 0, 0, 0)",7,0.029159544510378055,427.98185954451037
"(4, 2, 0, 0, 0, 1)",7,2.007059544510355,427.98185954451037
"(4, 3, 0, 0, 1, 0)",8,0.03254045548965223,427.98185954451037
"(4, 1, 0, 0, 0, 3)",8,0.08015954451036578,427.98185954451037
"(3, 4, 0, 0, 0, 1)",8,2.086440455489651,427.98185954451037
"(5, 0, 0, 2, 0, 0)",7,0.07623511386992732,431.97453511386993
"(4, 2, 2, 0, 0, 0)",8,0.0716648861300655,431.97453511386993
"(3, 4, 0, 0, 0, 1)",8,1.9062351138699114,431.97453511386993
"(3, 3, 0, 0, 0, 3)",9,0.02066488613013462,431.97453511386993
"(2, 6, 0, 0, 0, 1)",9,2.1872648861301514,431.97453511386993
"(4, 3, 0, 0, 0, 0)",7,0.18513119912040565,445.84456880087964
"(5, 1, 0, 0, 1, 1)",8,0.05813119912033926,445.84456880087964
"(5, 0, 1, 2, 0, 0)",8,0.08033119912033726,445.84456880087964
"(5, 0, 0, 3, 0, 0)",8,2.053131199120344,445.84456880087964
"(4, 2, 0, 0, 0, 2)",8,2.112031199120338,445.84456880087964
"(6, 0, 1, 0, 0, 0)",7,0.029174114667455342,493.93517411466746
"(6, 0, 0, 1, 0, 0)",7,1.9436258853325512,493.93517411466746
"(5, 1, 1, 1, 0, 1)",9,0.008825885332555572,493.93517411466746
"(6, 0, 0, 2, 1, 0)",9,0.0722741146674366,493.93517411466746
"(3, 6, 0, 0, 0, 0)",9,1.7752741146674111,493.93517411466746
"(6, 0, 0, 1, 0, 0)",7,1.0937456535015713,496.9725456535016
"(5, 2, 1, 0, 0, 0)",8,1.0269543464983713,496.9725456535016
"(6, 0, 1, 0, 1, 1)",9,0.8999543464984185,496.9725456535016
"(5, 1, 0, 2, 0, 1)",9,1.0557456535015604,496.9725456535016
"(2, 8, 0, 0, 0, 0)",10,0.7191456535015277,496.9725456535016
"(6, 0, 2, 0, 0, 0)",8,0.3906141726911869,508.3232141726912
"(6, 0, 1, 1, 0, 0)",8,1.5821858273088196,508.3232141726912
"(5, 2, 0, 0, 0, 1)",8,2.3685141726912207,508.3232141726912
"(5, 3, 0, 0, 1, 0)",9,0.3289141726912703,508.3232141726912
"(4, 4, 0, 0, 0, 1)",9,1.7249858273087852,508.3232141726912
"(6, 0, 0, 2, 0, 0)",8,0.8124205715366202,511.06577942846343
"(5, 2, 2, 0, 0, 0)",9,0.9603205715364993,511.06577942846343
"(4, 4, 0, 0, 0, 1)",9,1.0175794284634208,511.06577942846343
"(6, 0, 2, 0, 1, 1)",10,0.8333205715366034,511.06577942846343
"(5, 1, 0, 3, 0, 1)",10,0.8504205715365742,511.06577942846343
"(6, 0, 1, 0, 0, 1)",8,1.9925534273676249,513.8952465726325
"(6, 0, 0, 2, 0, 0)",8,2.0170465726324096,513.8952465726325
"(5, 2, 1, 1, 0, 0)",9,0.10365342736747607,513.8952465726325
"(5, 2, 2, 0, 0, 0)",9,1.8691465726325305,513.8952465726325
"(5, 2, 0, 2, 0, 0)",9,2.0764534273674826,513.8952465726325
"(6, 0, 0, 1, 0, 1)",8,1.4926141726972446,519.3532141726973
"(6, 1, 0, 1, 1, 0)",9,0.5469858273027057,519.3532141726973
"(5, 2, 1, 0, 0, 1)",9,0.6280858273026979,519.3532141726973
"(6, 0, 1, 0, 1, 2)",10,0.5010858273026315,519.3532141726973
"(5, 1, 0, 2, 0, 2)",10,1.4546141726973474,519.3532141726973
"(5, 2, 0, 0, 0, 2)",9,0.7280688008793277,528.6645688008794
"(6, 0, 0, 3, 0, 0)",9,0.7869688008793219,528.6645688008794
"(4, 5, 0, 0, 0, 0)",9,1.438531199120689,528.6645688008794
"(5, 2, 2, 1, 0, 0)",10,0.6390688008793859,528.6645688008794
"(5, 3, 0, 0, 1, 1)",10,1.3115311991206227,528.6645688008794
"(5, 3, 0, 0, 0, 2)",10,0.8967076867633068,570.8699076867633
"(7, 0, 2, 0, 1, 0)",10,0.9727076867634423,570.8699076867633
"(7, 0, 1, 1, 1, 0)",10,1.0000923132365642,570.8699076867633
"(4, 6, 0, 0, 0, 0)",10,1.26989231323671,570.8699076867633
"(6, 0, 0, 3, 0, 2)",11,0.971292313236745,570.8699076867633
"(7, 0, 1, 1, 0, 0)",9,0.5765595445136569,590.4618595445136
"(7, 0, 0, 2, 0, 0)",9,1.3962404554863497,590.4618595445136
"(5, 4, 0, 0, 0, 1)",10,0.43375954451357757,590.4618595445136
"(6, 0, 0, 0, 0, 5)",11,0.6734595445135483,590.4618595445136
"(6, 1, 5, 0, 0, 0)",12,1.5872404554864943,590.4618595445136
"(7, 0, 1, 0, 0, 1)",9,0.003131199116296557,595.8645688008837
"(7, 0, 0, 1, 0, 1)",9,1.975931199116303,595.8645688008837
"(6, 2, 0, 2, 0, 0)",10,0.087031199116268,595.8645688008837
"(6, 2, 1, 1, 0, 0)",10,1.8857688008837385,595.8645688008837
"(7, 1, 1, 0, 1, 0)",10,2.042731199116247,595.8645688008837
"(7, 1, 1, 1, 0, 0)",10,0.9425688008838051,632.8645688008837
"(7, 1, 0, 2, 0, 0)",10,1.0302311991162014,632.8645688008837
"(5, 5, 0, 0, 0, 1)",11,0.7997688008837258,632.8645688008837
"(7, 0, 1, 1, 0, 2)",11,0.9843311991162409,632.8645688008837
"(7, 1, 0, 3, 1, 0)",12,0.9856688008837864,632.8645688008837
"(8, 1, 0, 0, 0, 1)",10,0.8358404554887784,703.0218595445112
"(9, 0, 0, 0, 1, 0)",10,1.2180595445112203,703.0218595445112
"(7, 3, 0, 1, 0, 0)",11,1.0530595445112567,703.0218595445112
"(8, 0, 0, 4, 0, 0)",12,0.8149404554887951,703.0218595445112
"(7, 2, 0, 1, 0, 2)",12,0.8738404554887893,703.0218595445112
