"PTM pattern (P,Ac,Me,Ox,-H2O,Na)",amount of PTMs,mass error (Da),mass shift
"(6, 0, 1, 0, 0, 0)",7,0.7549336896799446,494.66093368967995
"(6, 0, 0, 1, 0, 0)",7,1.217866310320062,494.66093368967995
"(5, 1, 1, 1, 0, 1)",9,0.7169336896799337,494.66093368967995
"(6, 0, 0, 2, 1, 0)",9,0.7980336896799258,494.66093368967995
"(5, 1, 0, 2, 0, 1)",9,1.255866310320073,494.66093368967995
"(6, 0, 1, 0, 0, 1)",8,2.003627903500842,513.8841720964992
"(6, 0, 0, 2, 0, 0)",8,2.0059720964991925,513.8841720964992
"(5, 2, 1, 1, 0, 0)",9,0.11472790350069317,513.8841720964992
"(5, 2, 2, 0, 0, 0)",9,1.8580720964993134,513.8841720964992
"(5, 2, 0, 2, 0, 0)",9,2.0875279035006997,513.8841720964992
"(4, 5, 0, 0, 0, 0)",9,0.5294392758589765,530.632539275859
"(6, 0, 2, 0, 0, 1)",9,0.7181392758590164,530.632539275859
"(5, 2, 1, 2, 0, 0)",10,0.6342392758590449,530.632539275859
"(5, 3, 0, 0, 1, 1)",10,0.6564392758590429,530.632539275859
"(4, 4, 0, 0, 0, 2)",10,1.3974607241409558,530.632539275859
"(7, 0, 1, 0, 0, 0)",8,1.7815553250172798,572.1043446749827
"(4, 6, 0, 0, 0, 0)",10,0.03545532501732396,572.1043446749827
"(5, 3, 1, 2, 0, 0)",11,0.06934467498274444,572.1043446749827
"(5, 4, 0, 0, 1, 1)",11,0.09154467498274244,572.1043446749827
"(6, 0, 0, 3, 0, 2)",11,0.26314467498264094,572.1043446749827
"(7, 0, 0, 2, 0, 0)",9,0.801006214244353,591.0570937857556
"(6, 2, 2, 0, 0, 0)",10,0.9489062142444027,591.0570937857556
"(5, 4, 0, 0, 0, 1)",10,1.0289937857555742,591.0570937857556
"(7, 0, 2, 0, 1, 1)",11,0.8219062142443363,591.0570937857556
"(6, 0, 0, 0, 0, 5)",11,1.268693785755545,591.0570937857556
"(7, 0, 1, 1, 0, 1)",10,0.8012669381755586,611.0658330618244
"(5, 5, 0, 0, 0, 0)",10,0.9828330618244081,611.0658330618244
"(7, 0, 2, 0, 0, 1)",10,1.171533061824448,611.0658330618244
"(7, 1, 2, 0, 1, 0)",11,0.8680669381755024,611.0658330618244
"(5, 4, 0, 0, 0, 2)",11,0.9440669381756379,611.0658330618244
"(7, 1, 0, 0, 0, 1)",9,1.0384652412706146,624.9162652412706
"(7, 0, 0, 0, 0, 3)",10,0.8884347587293178,624.9162652412706
"(5, 5, 1, 0, 0, 0)",11,0.8066652412705935,624.9162652412706
"(7, 0, 3, 0, 0, 1)",11,0.9953652412706333,624.9162652412706
"(7, 0, 0, 1, 1, 3)",12,1.12746524127067,624.9162652412706
"(8, 0, 0, 2, 0, 0)",10,1.226344674981874,673.0643446749818
"(7, 2, 1, 1, 0, 0)",11,0.8943553250180685,673.0643446749818
"(7, 2, 2, 0, 0, 0)",11,1.078444674981938,673.0643446749818
"(8, 0, 1, 1, 1, 1)",12,0.7673553250181158,673.0643446749818
"(7, 1, 2, 0, 0, 2)",12,0.8484553250181079,673.0643446749818
"(8, 0, 1, 0, 0, 1)",10,0.25571161398056574,676.1033116139806
"(8, 0, 0, 1, 0, 1)",10,1.7170883860194408,676.1033116139806
"(7, 2, 0, 2, 0, 0)",11,0.171811613980708,676.1033116139806
"(8, 1, 1, 0, 1, 0)",11,1.7838883860193846,676.1033116139806
"(8, 0, 1, 1, 1, 1)",12,2.2716116139806672,676.1033116139806
"(6, 5, 0, 0, 0, 0)",11,0.345073843408386,690.4079738434084
"(8, 0, 2, 0, 0, 1)",11,0.5337738434084258,690.4079738434084
"(7, 2, 1, 2, 0, 0)",12,0.4498738434084544,690.4079738434084
"(7, 3, 0, 0, 1, 1)",12,0.4720738434084524,690.4079738434084
"(7, 2, 0, 3, 0, 0)",12,1.5229261565915522,690.4079738434084
