mass shift,mass error (Da),PTM pattern,amount of PTMs
120.6950051067106,0.5270051067105896,3[Me1]2[Me2]1[Na],6
120.6950051067106,0.5701051067105993,1[Ac]2[Me2]1[Na],4
120.6950051067106,0.5910051067105968,2[Me2]4[Ox],6
120.6950051067106,0.6132051067105806,2[Ac]1[Me1]1[Na],4
120.6950051067106,0.6341051067105923,1[Ac]1[Me1]4[Ox],6
120.6950051067106,0.6800051067105954,1[Me2]3[Ox]2[Na],6
120.6950051067106,0.7690051067105941,2[Ox]4[Na],6
136.20657602571737,0.039176025717381435,5[Me1]1[Me2]1[Ox]1[Na],8
136.20657602571737,0.0822760257173627,1[Ac]2[Me1]1[Me2]1[Ox]1[Na],6
136.20657602571737,0.10317602571737439,4[Me1]5[Ox],9
136.20657602571737,0.12027602571737361,1[Ph]2[Me2],3
136.20657602571737,0.12537602571737239,2[Ac]1[Me1]1[Ox]1[Na],5
136.20657602571737,0.12817602571735165,3[Me1]1[Me2]3[Na],7
136.20657602571737,0.14627602571735565,1[Ac]1[Me1]5[Ox],7
136.20657602571737,0.16337602571735488,1[Ph]1[Ac]1[Me1],3
136.20657602571737,0.17127602571736134,1[Ac]1[Me2]3[Na],5
136.20657602571737,0.19217602571737302,1[Me2]4[Ox]2[Na],7
136.20657602571737,0.28117602571737166,3[Ox]4[Na],7
136.20657602571737,1.0648760257173535,1[Ox]1[Cys],2
180.28007535959478,0.0600753595947765,9[Me1]2[Ox]1[Na],12
180.28007535959478,0.10317535959478619,1[Ac]4[Me1]1[Me2]2[Ox]1[Na],9
180.28007535959478,0.12407535959476945,4[Me1]1[Me2]6[Ox],11
180.28007535959478,0.1411753595947971,1[Ph]2[Me1]2[Me2]1[Ox],6
180.28007535959478,0.14627535959476745,2[Ac]1[Me1]1[Me2]2[Ox]1[Na],7
180.28007535959478,0.14907535959477514,5[Me1]1[Me2]1[Ox]3[Na],10
180.28007535959478,0.16717535959477914,1[Ac]1[Me1]1[Me2]6[Ox],9
180.28007535959478,0.18427535959474994,1[Ph]1[Ac]1[Me1]1[Me2]1[Ox],5
180.28007535959478,0.18937535959477714,3[Ac]2[Ox]1[Na],6
180.28007535959478,0.1921753595947564,1[Ac]2[Me1]1[Me2]1[Ox]3[Na],8
180.28007535959478,0.21027535959478882,2[Ac]6[Ox],8
180.28007535959478,0.2130753595947681,4[Me1]5[Ox]2[Na],11
180.28007535959478,0.22737535959475963,1[Ph]2[Ac]1[Ox],4
180.28007535959478,0.23017535959479574,1[Ph]4[Me1]2[Na],7
180.28007535959478,0.2352753595947661,2[Ac]1[Me1]1[Ox]3[Na],7
180.28007535959478,0.23807535959477377,3[Me1]1[Me2]5[Na],9
180.28007535959478,0.25617535959474935,1[Ac]1[Me1]5[Ox]2[Na],9
180.28007535959478,0.273275359594777,1[Ph]1[Ac]1[Me1]2[Na],5
180.28007535959478,0.27707535959478946,1[Me1]9[Ox]1[Na],11
180.28007535959478,0.28117535959478346,1[Ac]1[Me2]5[Na],7
180.28007535959478,0.2941753595947887,1[Ph]1[Me1]4[Ox]1[Na],7
180.28007535959478,0.3020753595947667,1[Me2]4[Ox]4[Na],9
180.28007535959478,0.8870246404052295,1[Me1]3[Ox]1[Cys],5
180.28007535959478,1.085775359594777,1[Me2]2[Ox]1[Cys],4
199.3611694208521,0.1578694208520801,1[Me1]1[Me2]1[Ox]1[Cys]1[Na],5
199.3611694208521,0.2009694208520898,1[Ac]1[Ox]1[Cys]1[Na],4
199.3611694208521,0.22186942085210148,5[Ox]1[Cys],6
199.3611694208521,0.2389694208520723,1[Ph]1[Cys],2
199.3611694208521,0.24686942085207875,1[Me1]1[Cys]3[Na],5
199.3611694208521,0.5447305791479096,1[Ph]2[Ox]4[Na],7
199.3611694208521,0.5618305791479088,7[Ox]4[Na],11
199.3611694208521,0.5827305791478921,1[Ac]3[Ox]5[Na],9
199.3611694208521,0.6257305791478984,1[Me3]3[Ox]5[Na],9
199.3611694208521,0.6337305791479082,1[Ph]1[Me2]3[Ox]2[Na],7
199.3611694208521,0.6508305791479074,1[Me2]8[Ox]2[Na],11
199.3611694208521,0.6717305791479191,1[Ac]1[Me2]4[Ox]3[Na],9
199.3611694208521,0.6796305791479256,1[Ph]1[Ac]1[Me1]4[Ox],7
199.3611694208521,0.6926305791479308,2[Ac]1[Me2]4[Na],7
199.3611694208521,0.6967305791478964,1[Ac]1[Me1]9[Ox],11
199.3611694208521,0.7005305791479088,1[Ph]2[Ac]1[Me1]1[Na],5
199.3611694208521,0.7147305791479255,1[Me2]1[Me3]4[Ox]3[Na],9
199.3611694208521,0.7176305791479081,2[Ac]1[Me1]5[Ox]1[Na],9
199.3611694208521,0.7226305791479035,1[Ph]1[Me1]1[Me3]4[Ox],7
199.3611694208521,0.7356305791479087,1[Ac]1[Me2]1[Me3]4[Na],7
199.3611694208521,0.7385305791479482,3[Ac]1[Me1]1[Ox]2[Na],7
199.3611694208521,0.7397305791479027,1[Me1]1[Me3]9[Ox],11
199.3611694208521,0.7435305791479152,1[Ph]1[Ac]1[Me1]1[Me3]1[Na],5
199.3611694208521,0.7606305791479144,1[Ac]1[Me1]1[Me3]5[Ox]1[Na],9
199.3611694208521,0.7786305791479151,1[Me2]2[Me3]4[Na],7
199.3611694208521,0.7815305791478977,2[Ac]1[Me1]1[Me3]1[Ox]2[Na],7
199.3611694208521,0.7844305791479087,4[Ac]2[Ox],6
199.3611694208521,0.7865305791478931,1[Ph]1[Me1]2[Me3]1[Na],5
199.3611694208521,0.8036305791479208,1[Me1]2[Me3]5[Ox]1[Na],9
199.3611694208521,0.8245305791479041,1[Ac]1[Me1]2[Me3]1[Ox]2[Na],7
199.3611694208521,0.8274305791479151,3[Ac]1[Me3]2[Ox],6
199.3611694208521,0.8675305791479104,1[Me1]3[Me3]1[Ox]2[Na],7
199.3611694208521,0.8704305791479214,2[Ac]2[Me3]2[Ox],6
199.3611694208521,0.9134305791479278,1[Ac]3[Me3]2[Ox],6
199.3611694208521,0.9564305791479057,4[Me3]2[Ox],6
199.3611694208521,1.0159694208520875,1[Me1]6[Me2]1[Ox],8
199.3611694208521,1.0590694208520972,1[Ac]2[Me1]4[Me2]1[Ox],8
200.45380287234002,0.13580287234003663,4[Me1]4[Me2]2[Ox],10
200.45380287234002,0.1789028723400179,1[Ac]1[Me1]4[Me2]2[Ox],8
200.45380287234002,0.22200287233999916,2[Ac]3[Me2]2[Ox],7
200.45380287234002,0.22480287234000684,8[Me1]1[Me2]1[Ox]2[Na],12
200.45380287234002,0.26510287234000884,3[Ac]1[Me1]1[Me2]2[Ox],7
200.45380287234002,0.26790287234001653,1[Ac]3[Me1]2[Me2]1[Ox]2[Na],9
200.45380287234002,0.2888028723399998,3[Me1]2[Me2]5[Ox]1[Na],11
200.45380287234002,0.30590287234002744,1[Ph]3[Me1]2[Me2]1[Na],7
200.45380287234002,0.30820287234001853,4[Ac]2[Ox],6
200.45380287234002,0.3110028723399978,2[Ac]2[Me1]1[Me2]1[Ox]2[Na],8
200.45380287234002,0.3138028723400055,4[Me1]2[Me2]4[Na],10
200.45380287234002,0.3319028723400095,1[Ac]2[Me2]5[Ox]1[Na],9
200.45380287234002,0.3490028723400087,1[Ph]1[Ac]2[Me2]1[Na],5
200.45380287234002,0.35280287234002117,2[Me2]9[Ox],11
200.45380287234002,0.35410287233997906,3[Ac]1[Me1]1[Ox]2[Na],7
200.45380287234002,0.35690287234001516,1[Ac]1[Me1]2[Me2]4[Na],8
200.45380287234002,0.3699028723400204,1[Ph]2[Me1]1[Me2]4[Ox],8
200.45380287234002,0.37500287234001917,2[Ac]1[Me1]5[Ox]1[Na],9
200.45380287234002,0.37780287233999843,1[Me1]2[Me2]4[Ox]3[Na],10
200.45380287234002,0.3921028723400184,1[Ph]2[Ac]1[Me1]1[Na],5
200.45380287234002,0.39590287234003085,1[Ac]1[Me1]9[Ox],11
200.45380287234002,0.40000287233999643,2[Ac]1[Me2]4[Na],7
200.45380287234002,0.41300287234000166,1[Ph]1[Ac]1[Me1]4[Ox],7
200.45380287234002,0.4209028723400081,1[Ac]1[Me2]4[Ox]3[Na],9
200.45380287234002,0.4418028723400198,1[Me2]8[Ox]2[Na],11
200.45380287234002,0.45890287234001903,1[Ph]1[Me2]3[Ox]2[Na],7
200.45380287234002,0.4668028723400255,1[Me1]1[Me2]3[Ox]5[Na],10
200.45380287234002,0.5099028723400352,1[Ac]3[Ox]5[Na],9
200.45380287234002,0.5308028723400184,7[Ox]4[Na],11
200.45380287234002,0.5479028723400177,1[Ph]2[Ox]4[Na],7
200.45380287234002,0.6332971276600006,1[Ox]1[Cys]3[Na],5
200.45380287234002,0.7222971276599708,1[Me2]2[Ox]1[Cys]1[Na],5
201.46396159540745,0.28786159540746326,1[Me2]2[Ox]1[Cys]1[Na],5
201.46396159540745,0.37686159540743347,1[Ox]1[Cys]3[Na],5
201.46396159540745,0.495838404592547,1[Me2]4[Ox]5[Na],10
201.46396159540745,0.5037384045925251,1[Ph]1[Me1]4[Ox]2[Na],8
201.46396159540745,0.5208384045925527,1[Me1]9[Ox]2[Na],12
201.46396159540745,0.5246384045925652,1[Ph]1[Ac]1[Me1]3[Na],6
201.46396159540745,0.5325384045925432,2[Ph]1[Ac],3
201.46396159540745,0.5417384045925644,1[Ac]1[Me1]5[Ox]3[Na],10
201.46396159540745,0.5496384045925424,1[Ph]1[Ac]5[Ox],7
201.46396159540745,0.5626384045925477,2[Ac]1[Me1]1[Ox]4[Na],8
201.46396159540745,0.5667384045925417,1[Ac]10[Ox],11
201.46396159540745,0.5677384045925464,1[Ph]2[Me2]3[Na],6
201.46396159540745,0.5705384045925541,1[Ph]2[Ac]1[Ox]1[Na],5
201.46396159540745,0.5755384045925496,2[Ph]1[Me3],3
201.46396159540745,0.5847384045925423,1[Me1]1[Me3]5[Ox]3[Na],10
201.46396159540745,0.5876384045925249,2[Ac]6[Ox]1[Na],9
201.46396159540745,0.5926384045925488,1[Ph]1[Me3]5[Ox],7
201.46396159540745,0.605638404592554,1[Ac]1[Me1]1[Me3]1[Ox]4[Na],8
201.46396159540745,0.6085384045925366,3[Ac]2[Ox]2[Na],7
201.46396159540745,0.609738404592548,1[Me3]10[Ox],11
201.46396159540745,0.6135384045925605,1[Ph]1[Ac]1[Me3]1[Ox]1[Na],5
201.46396159540745,0.6306384045925313,1[Ac]1[Me3]6[Ox]1[Na],9
201.46396159540745,0.648638404592532,1[Me1]2[Me3]1[Ox]4[Na],8
201.46396159540745,0.651538404592543,2[Ac]1[Me3]2[Ox]2[Na],7
201.46396159540745,0.6565384045925384,1[Ph]2[Me3]1[Ox]1[Na],5
201.46396159540745,0.6736384045925377,2[Me3]6[Ox]1[Na],9
201.46396159540745,0.6945384045925493,1[Ac]2[Me3]2[Ox]2[Na],7
201.46396159540745,0.6975384045925637,3[Ac]1[Me2]3[Ox],7
201.46396159540745,0.7375384045925557,3[Me3]2[Ox]2[Na],7
201.46396159540745,0.7405384045925416,2[Ac]1[Me2]1[Me3]3[Ox],7
201.46396159540745,0.783538404592548,1[Ac]1[Me2]2[Me3]3[Ox],7
201.46396159540745,0.8265384045925543,1[Me2]3[Me3]3[Ox],7
216.0824325425856,0.0007674574144118651,1[Ph]1[Me1]1[Me3]5[Ox],8
216.0824325425856,0.004232542585612009,2[Ac]1[Me1]6[Ox]1[Na],10
216.0824325425856,0.007032542585591273,3[Me1]1[Me2]5[Ox]3[Na],12
216.0824325425856,0.013767457414417095,1[Ac]1[Me2]1[Me3]1[Ox]4[Na],8
216.0824325425856,0.016232542585584042,2[Ph]2[Me2],4
216.0824325425856,0.017867457414411092,1[Me1]1[Me3]10[Ox],12
216.0824325425856,0.021332542585582814,1[Ph]2[Ac]1[Me1]1[Ox]1[Na],6
216.0824325425856,0.024132542585562078,1[Ph]3[Me1]1[Me2]3[Na],8
216.0824325425856,0.025132542585595274,1[Ac]1[Me1]10[Ox],12
216.0824325425856,0.029232542585589272,2[Ac]1[Me2]1[Ox]4[Na],8
216.0824325425856,0.03876745741439436,1[Ac]1[Me1]1[Me3]6[Ox]1[Na],10
216.0824325425856,0.0422325425855945,1[Ph]1[Ac]1[Me1]5[Ox],8
216.0824325425856,0.05013254258557254,1[Ac]1[Me2]5[Ox]3[Na],10
216.0824325425856,0.05676745741442346,1[Me2]2[Me3]1[Ox]4[Na],8
216.0824325425856,0.05933254258559373,2[Ph]1[Ac]1[Me1],4
216.0824325425856,0.06256745741441705,4[Ac]3[Ox],7
216.0824325425856,0.0646674574144015,1[Ph]1[Me1]2[Me3]1[Ox]1[Na],6
216.0824325425856,0.06723254258557176,1[Ph]1[Ac]1[Me2]3[Na],6
216.0824325425856,0.07103254258561265,1[Me2]9[Ox]2[Na],12
216.0824325425856,0.08176745741440072,1[Me1]2[Me3]6[Ox]1[Na],10
216.0824325425856,0.08813254258558345,1[Ph]1[Me2]4[Ox]2[Na],8
216.0824325425856,0.09603254258558991,1[Me1]1[Me2]4[Ox]5[Na],11
216.0824325425856,0.10266745741444083,1[Ac]1[Me1]2[Me3]2[Ox]2[Na],8
216.0824325425856,0.10556745741442342,3[Ac]1[Me3]3[Ox],7
216.0824325425856,0.1391325425855996,1[Ac]4[Ox]5[Na],10
216.0824325425856,0.14566745741439036,1[Me1]3[Me3]2[Ox]2[Na],8
216.0824325425856,0.14856745741440136,2[Ac]2[Me3]3[Ox],7
216.0824325425856,0.16003254258561128,8[Ox]4[Na],12
216.0824325425856,0.1771325425855821,1[Ph]3[Ox]4[Na],8
216.0824325425856,0.19156745741440773,1[Ac]3[Me3]3[Ox],7
216.0824325425856,0.2345674574144141,4[Me3]3[Ox],7
216.0824325425856,0.8797325425856002,3[Me1]2[Ox]1[Cys]1[Na],7
216.0824325425856,0.9228325425855815,1[Ac]2[Ox]1[Cys]1[Na],5
216.0824325425856,0.9437325425855931,6[Ox]1[Cys],7
216.0824325425856,0.9608325425855924,1[Ph]1[Ox]1[Cys],3
216.0824325425856,0.9687325425855704,1[Me1]1[Ox]1[Cys]3[Na],6
216.0824325425856,1.0040674574144077,2[Ox]1[Cys]3[Na],6
217.33077279854479,0.0022727985447659194,3[Me1]2[Me2]1[Cys],6
217.33077279854479,0.045372798544775605,1[Ac]2[Me2]1[Cys],4
217.33077279854479,0.08847279854478529,2[Ac]1[Me1]1[Cys],4
217.33077279854479,0.15527279854478593,2[Me1]3[Ox]1[Cys]1[Na],7
217.33077279854479,0.24427279854478456,2[Ox]1[Cys]3[Na],6
217.33077279854479,0.6113272014551967,1[Ph]1[Me2]5[Na],7
217.33077279854479,0.6192272014552032,2[Ph]1[Me1]2[Na],5
217.33077279854479,0.6284272014552243,1[Me2]5[Ox]5[Na],11
217.33077279854479,0.6363272014552308,1[Ph]1[Me1]5[Ox]2[Na],9
217.33077279854479,0.6534272014552016,1[Me1]10[Ox]2[Na],13
217.33077279854479,0.6572272014552425,1[Ph]1[Ac]1[Me1]1[Ox]3[Na],7
217.33077279854479,0.6651272014552205,2[Ph]1[Ac]1[Ox],4
217.33077279854479,0.6743272014552133,1[Ac]1[Me1]6[Ox]3[Na],11
217.33077279854479,0.6822272014551913,1[Ph]1[Ac]6[Ox],8
217.33077279854479,0.695227201455225,2[Ac]1[Me1]2[Ox]4[Na],9
217.33077279854479,0.7002272014552204,1[Ph]1[Me1]1[Me3]1[Ox]3[Na],7
217.33077279854479,0.703127201455203,1[Ph]2[Ac]2[Ox]1[Na],6
217.33077279854479,0.7081272014552269,2[Ph]1[Me3]1[Ox],4
217.33077279854479,0.7173272014552197,1[Me1]1[Me3]6[Ox]3[Na],11
217.33077279854479,0.7202272014552307,2[Ac]7[Ox]1[Na],10
217.33077279854479,0.7252272014551977,1[Ph]1[Me3]6[Ox],8
217.33077279854479,0.7382272014552314,1[Ac]1[Me1]1[Me3]2[Ox]4[Na],9
217.33077279854479,0.7411272014552424,3[Ac]3[Ox]2[Na],8
217.33077279854479,0.7461272014552094,1[Ph]1[Ac]1[Me3]2[Ox]1[Na],6
217.33077279854479,0.7632272014552086,1[Ac]1[Me3]7[Ox]1[Na],10
217.33077279854479,0.7812272014552377,1[Me1]2[Me3]2[Ox]4[Na],9
217.33077279854479,0.7841272014551919,2[Ac]1[Me3]3[Ox]2[Na],8
217.33077279854479,0.7891272014551873,1[Ph]2[Me3]2[Ox]1[Na],6
217.33077279854479,0.806227201455215,2[Me3]7[Ox]1[Na],10
217.33077279854479,0.8271272014551982,1[Ac]2[Me3]3[Ox]2[Na],8
217.33077279854479,0.830127201455241,3[Ac]1[Me2]4[Ox],8
217.33077279854479,0.8510272014552243,4[Ac]1[Me2]1[Na],6
217.33077279854479,0.8701272014552046,3[Me3]3[Ox]2[Na],8
217.33077279854479,0.8731272014552189,2[Ac]1[Me2]1[Me3]4[Ox],8
217.33077279854479,0.8940272014552306,3[Ac]1[Me2]1[Me3]1[Na],6
217.33077279854479,0.9161272014552253,1[Ac]1[Me2]2[Me3]4[Ox],8
217.33077279854479,0.9370272014552086,2[Ac]1[Me2]2[Me3]1[Na],6
217.33077279854479,0.9591272014552317,1[Me2]3[Me3]4[Ox],8
217.33077279854479,0.9800272014552149,1[Ac]1[Me2]3[Me3]1[Na],6
217.33077279854479,1.0133727985447933,4[Me1]4[Me2]3[Ox],11
217.33077279854479,1.0230272014552213,1[Me2]4[Me3]1[Na],6
217.33077279854479,1.056472798544803,1[Ac]1[Me1]4[Me2]3[Ox],9
259.31171845402423,0.010281545975772133,2[Ac]1[Me1]1[Me3]1[Cys],5
259.31171845402423,0.032718454024234234,3[Ac]1[Me1]1[Cys],5
259.31171845402423,0.0532815459757785,1[Ac]1[Me1]2[Me3]1[Cys],5
259.31171845402423,0.05641845402419676,3[Me1]1[Me2]3[Ox]1[Cys]1[Na],9
259.31171845402423,0.09628154597578487,1[Me1]3[Me3]1[Cys],5
259.31171845402423,0.09951845402423487,1[Ac]2[Me1]3[Ox]1[Cys]1[Na],8
259.31171845402423,0.12041845402421814,1[Me2]7[Ox]1[Cys],9
259.31171845402423,0.13751845402418894,1[Ph]1[Me2]2[Ox]1[Cys],5
259.31171845402423,0.1454184540241954,3[Me1]2[Ox]1[Cys]3[Na],9
259.31171845402423,0.1885184540242335,1[Ac]2[Ox]1[Cys]3[Na],7
259.31171845402423,0.20941845402421677,6[Ox]1[Cys]2[Na],9
259.31171845402423,0.22651845402424442,1[Ph]1[Ox]1[Cys]2[Na],5
259.31171845402423,0.23441845402425088,1[Me1]1[Ox]1[Cys]5[Na],8
259.31171845402423,0.6461815459757645,1[Ph]1[Me2]4[Ox]4[Na],10
259.31171845402423,0.654081545975771,2[Ph]1[Me1]4[Ox]1[Na],8
259.31171845402423,0.6632815459757921,1[Me2]9[Ox]4[Na],14
259.31171845402423,0.6670815459757478,1[Ph]1[Ac]1[Me2]5[Na],8
259.31171845402423,0.6711815459757418,1[Ph]1[Me1]9[Ox]1[Na],12
259.31171845402423,0.6749815459757542,2[Ph]1[Ac]1[Me1]2[Na],6
259.31171845402423,0.6841815459757754,1[Ac]1[Me2]5[Ox]5[Na],12
259.31171845402423,0.6920815459757819,1[Ph]1[Ac]1[Me1]5[Ox]2[Na],10
259.31171845402423,0.7091815459757527,1[Ac]1[Me1]10[Ox]2[Na],14
259.31171845402423,0.7100815459757541,1[Ph]1[Me2]1[Me3]5[Na],8
259.31171845402423,0.712981545975822,1[Ph]2[Ac]1[Me1]1[Ox]3[Na],8
259.31171845402423,0.7179815459757606,2[Ph]1[Me1]1[Me3]2[Na],6
259.31171845402423,0.7208815459757716,2[Ph]2[Ac]1[Ox],5
259.31171845402423,0.7271815459757818,1[Me2]1[Me3]5[Ox]5[Na],12
259.31171845402423,0.7300815459757359,2[Ac]1[Me1]6[Ox]3[Na],12
259.31171845402423,0.7350815459757882,1[Ph]1[Me1]1[Me3]5[Ox]2[Na],10
259.31171845402423,0.7379815459757424,1[Ph]2[Ac]6[Ox],9
259.31171845402423,0.750981545975776,3[Ac]1[Me1]2[Ox]4[Na],10
259.31171845402423,0.752181545975759,1[Me1]1[Me3]10[Ox]2[Na],14
259.31171845402423,0.7559815459758283,1[Ph]1[Ac]1[Me1]1[Me3]1[Ox]3[Na],8
259.31171845402423,0.7588815459757825,1[Ph]3[Ac]2[Ox]1[Na],7
259.31171845402423,0.763881545975778,2[Ph]1[Ac]1[Me3]1[Ox],5
259.31171845402423,0.7730815459757423,1[Ac]1[Me1]1[Me3]6[Ox]3[Na],12
259.31171845402423,0.7759815459758101,3[Ac]7[Ox]1[Na],11
259.31171845402423,0.7809815459757488,1[Ph]1[Ac]1[Me3]6[Ox],9
259.31171845402423,0.7939815459757824,2[Ac]1[Me1]1[Me3]2[Ox]4[Na],10
259.31171845402423,0.7968815459757934,4[Ac]3[Ox]2[Na],9
259.31171845402423,0.7989815459757779,1[Ph]1[Me1]2[Me3]1[Ox]3[Na],8
259.31171845402423,0.8018815459757889,1[Ph]2[Ac]1[Me3]2[Ox]1[Na],7
259.31171845402423,0.8068815459757843,2[Ph]2[Me3]1[Ox],5
259.31171845402423,0.8160815459757487,1[Me1]2[Me3]6[Ox]3[Na],12
259.31171845402423,0.8189815459758165,2[Ac]1[Me3]7[Ox]1[Na],11
259.31171845402423,0.8239815459757551,1[Ph]2[Me3]6[Ox],9
259.31171845402423,0.8369815459757888,1[Ac]1[Me1]2[Me3]2[Ox]4[Na],10
259.31171845402423,0.8398815459757998,3[Ac]1[Me3]3[Ox]2[Na],9
259.31171845402423,0.8448815459757952,1[Ph]1[Ac]2[Me3]2[Ox]1[Na],7
259.31171845402423,0.861981545975766,1[Ac]2[Me3]7[Ox]1[Na],11
259.31171845402423,0.8799815459757383,1[Me1]3[Me3]2[Ox]4[Na],10
259.31171845402423,0.8828815459757493,2[Ac]2[Me3]3[Ox]2[Na],9
259.31171845402423,0.885881545975792,4[Ac]1[Me2]4[Ox],9
259.31171845402423,0.8878815459757448,1[Ph]3[Me3]2[Ox]1[Na],7
259.31171845402423,0.9049815459757724,3[Me3]7[Ox]1[Na],11
259.31171845402423,0.9067815459757753,5[Ac]1[Me2]1[Na],7
259.31171845402423,0.9145184540242326,1[Me1]7[Me2]3[Ox],11
259.31171845402423,0.9258815459757557,1[Ac]3[Me3]3[Ox]2[Na],9
259.31171845402423,0.9288815459757984,3[Ac]1[Me2]1[Me3]4[Ox],9
259.31171845402423,0.9497815459757817,4[Ac]1[Me2]1[Me3]1[Na],7
259.31171845402423,0.9546815459758022,2[Cys]1[Na],3
259.31171845402423,0.9576184540242139,1[Ac]6[Me1]3[Me2]3[Ox],13
259.31171845402423,0.968881545975762,4[Me3]3[Ox]2[Na],9
259.31171845402423,0.9718815459757479,2[Ac]1[Me2]2[Me3]4[Ox],9
259.31171845402423,0.992781545975788,3[Ac]1[Me2]2[Me3]1[Na],7
259.31171845402423,1.000718454024252,2[Ac]1[Me1]4[Me2]3[Ox],10
259.31171845402423,1.0035184540242312,1[Me1]6[Me2]2[Ox]2[Na],11
259.31171845402423,1.0148815459757543,1[Ac]1[Me2]3[Me3]4[Ox],9
259.31171845402423,1.0357815459757376,2[Ac]1[Me2]3[Me3]1[Na],7
259.31171845402423,1.0438184540242332,3[Ac]4[Me1]1[Me2]3[Ox],11
259.31171845402423,1.0466184540242125,1[Ac]6[Me1]2[Me2]2[Ox]2[Na],13
259.31171845402423,1.0578815459757607,1[Me2]4[Me3]4[Ox],9
259.31171845402423,1.0675184540242526,10[Me1]6[Ox]1[Na],17
259.31171845402423,1.078781545975744,1[Ac]1[Me2]4[Me3]1[Na],7
259.31171845402423,1.0846184540242803,1[Ph]8[Me1]1[Me2]1[Ox]1[Na],12
259.31171845402423,1.0869184540242145,4[Ac]1[Me1]1[Me2]3[Ox],9
259.31171845402423,1.0897184540242506,2[Ac]3[Me1]2[Me2]2[Ox]2[Na],11
297.84523547798017,0.0767645220198574,2[Ph]1[Me2]5[Na],8
297.84523547798017,0.08466452201986385,3[Ph]1[Me1]2[Na],6
297.84523547798017,0.0938645220198282,1[Ph]1[Me2]5[Ox]5[Na],12
297.84523547798017,0.10176452201983466,2[Ph]1[Me1]5[Ox]2[Na],10
297.84523547798017,0.110964522019799,1[Me2]10[Ox]5[Na],16
297.84523547798017,0.1188645220198623,1[Ph]1[Me1]10[Ox]2[Na],14
297.84523547798017,0.12266452201981792,2[Ph]1[Ac]1[Me1]1[Ox]3[Na],8
297.84523547798017,0.13056452201988122,3[Ph]1[Ac]1[Ox],5
297.84523547798017,0.13976452201984557,1[Ph]1[Ac]1[Me1]6[Ox]3[Na],12
297.84523547798017,0.14766452201979519,2[Ph]1[Ac]6[Ox],9
297.84523547798017,0.16066452201982884,1[Ph]2[Ac]1[Me1]2[Ox]4[Na],10
297.84523547798017,0.1656645220198243,2[Ph]1[Me1]1[Me3]1[Ox]3[Na],8
297.84523547798017,0.16856452201989214,2[Ph]2[Ac]2[Ox]1[Na],7
297.84523547798017,0.17356452201983075,3[Ph]1[Me3]1[Ox],5
297.84523547798017,0.17776452201985649,2[Ac]1[Me1]7[Ox]4[Na],14
297.84523547798017,0.18276452201985194,1[Ph]1[Me1]1[Me3]6[Ox]3[Na],12
297.84523547798017,0.18566452201986294,1[Ph]2[Ac]7[Ox]1[Na],11
297.84523547798017,0.19066452201980155,2[Ph]1[Me3]6[Ox],9
297.84523547798017,0.19866452201983975,3[Ac]1[Me1]3[Ox]5[Na],12
297.84523547798017,0.2036645220198352,1[Ph]1[Ac]1[Me1]1[Me3]2[Ox]4[Na],10
297.84523547798017,0.2065645220198462,1[Ph]3[Ac]3[Ox]2[Na],9
297.84523547798017,0.21156452201984166,2[Ph]1[Ac]1[Me3]2[Ox]1[Na],7
297.84523547798017,0.22076452201986285,1[Ac]1[Me1]1[Me3]7[Ox]4[Na],14
297.84523547798017,0.223664522019817,3[Ac]8[Ox]2[Na],13
297.84523547798017,0.2286645220198693,1[Ph]1[Ac]1[Me3]7[Ox]1[Na],11
297.84523547798017,0.24166452201984612,2[Ac]1[Me1]1[Me3]3[Ox]5[Na],12
297.84523547798017,0.24456452201985712,4[Ac]4[Ox]3[Na],11
297.84523547798017,0.24666452201984157,1[Ph]1[Me1]2[Me3]2[Ox]4[Na],10
297.84523547798017,0.24956452201979573,1[Ph]2[Ac]1[Me3]3[Ox]2[Na],9
297.84523547798017,0.254564522019848,2[Ph]2[Me3]2[Ox]1[Na],7
297.84523547798017,0.2637645220198692,1[Me1]2[Me3]7[Ox]4[Na],14
297.84523547798017,0.2654645220198404,5[Ac]4[Na],9
297.84523547798017,0.2666645220198234,2[Ac]1[Me3]8[Ox]2[Na],13
297.84523547798017,0.27166452201981883,1[Ph]2[Me3]7[Ox]1[Na],11
297.84523547798017,0.2846645220198525,1[Ac]1[Me1]2[Me3]3[Ox]5[Na],12
297.84523547798017,0.2875645220198635,3[Ac]1[Me3]4[Ox]3[Na],11
297.84523547798017,0.2925645220198021,1[Ph]1[Ac]2[Me3]3[Ox]2[Na],9
297.84523547798017,0.29556452201984484,1[Ph]3[Ac]1[Me2]4[Ox],9
297.84523547798017,0.30846452201984675,4[Ac]1[Me3]4[Na],9
297.84523547798017,0.30966452201982975,1[Ac]2[Me3]8[Ox]2[Na],13
297.84523547798017,0.31266452201981565,3[Ac]1[Me2]9[Ox],13
297.84523547798017,0.3164645220198281,1[Ph]4[Ac]1[Me2]1[Na],7
297.84523547798017,0.32766452201985885,1[Me1]3[Me3]3[Ox]5[Na],12
297.84523547798017,0.330564522019813,2[Ac]2[Me3]4[Ox]3[Na],11
297.84523547798017,0.33356452201985576,4[Ac]2[Me1]5[Ox]1[Na],12
297.84523547798017,0.33556452201980846,1[Ph]3[Me3]3[Ox]2[Na],9
297.84523547798017,0.3385645220198512,1[Ph]2[Ac]1[Me2]1[Me3]4[Ox],9
