mass,intensity
43733.87838310143,157.1049711401786
43733.89838310143,145.1310789566905
43733.91838310142,137.48208121088393
43733.93838310142,134.1746455390968
43733.95838310142,135.20699023557034
43733.978383101414,140.56100267226367
43733.99838310141,150.20157097718496
43734.01838310141,164.0732057610609
43734.038383101404,182.09423225064083
43734.0583831014,204.1490221854794
43734.0783831014,230.07889962995867
43734.098383101395,259.67248626649405
43734.11838310139,292.65634136707865
43734.13838310139,328.6867923177983
43734.158383101385,367.3438379327609
43734.17838310138,408.12793593322294
43734.19838310138,450.46035806698256
43734.218383101375,493.6876151958988
43734.23838310137,537.0902279950137
43734.25838310137,579.8958583041997
43734.278383101366,621.2965367980726
43734.29838310136,660.4694423791873
43734.31838310136,696.6004270192005
43734.338383101356,728.9092562544599
43734.35838310135,756.6753682440842
43734.37838310135,779.2628580971657
43734.39838310135,796.1433792714743
43734.41838310134,806.9157245998406
43734.43838310134,811.321003752577
43734.45838310134,809.2525629157461
43734.478383101334,800.760081280565
43734.49838310133,786.0476077430658
43734.51838310133,765.4656467807973
43734.538383101324,739.4977401627001
43734.55838310132,708.7422969955935
43734.57838310132,673.8906773581227
43734.598383101315,635.7027176224938
43734.61838310131,594.9809874860634
43734.63838310131,552.5450852093012
43734.658383101305,509.2072106960518
43734.6783831013,465.7501141157976
43734.6983831013,422.9083141519292
43734.718383101295,381.3532317943539
43734.73838310129,341.682612112266
43734.75838310129,304.4143273036626
43734.778383101286,269.9843880548568
43734.79838310128,238.7487529686142
43734.81838310128,210.98833029321491
43734.838383101276,186.91642128360243
43734.85838310127,166.6877651129234
43734.87838310127,150.40831239326005
43734.89838310127,138.14487580371684
43734.91838310126,129.9338771265231
43734.93838310126,125.78852323407338
43734.95838310126,125.70389099774849
43734.978383101254,129.6595736714548
43734.99838310125,137.6197296444358
43735.01838310125,149.53056907486933
43735.038383101244,165.31550539571035
43735.05838310124,184.86837778631318
43735.07838310124,208.04530845765325
43735.098383101235,234.65588646514922
43735.11838310123,264.45445989377356
43735.13838310123,297.13236388975844
43735.158383101225,332.311907963058
43735.17838310122,369.5428892423848
43735.19838310122,408.3022886678327
43735.218383101215,447.99764744134393
43735.23838310121,487.9744179743384
43735.25838310121,527.527347237121
43735.278383101206,565.915694306914
43735.2983831012,602.381824169223
43735.3183831012,636.1724742330259
43735.338383101196,666.5617766942461
43735.35838310119,692.8749557923957
43735.37838310119,714.511518436557
43735.39838310119,730.9667298174257
43735.41838310118,741.8502174336187
43735.43838310118,746.9006764696619
43735.45838310118,745.9958495776934
43735.478383101174,739.1572120101155
43735.49838310117,726.5490911099889
43735.51838310117,708.4722663985899
43735.538383101164,685.3524102954115
43735.55838310116,657.7240175579724
43735.57838310116,626.2107137242086
43735.598383101154,591.5030129296741
43735.61838310115,554.3347023522731
43735.63838310115,515.4590590275882
43735.658383101145,475.62605582670193
43735.67838310114,435.5615937167574
43735.69838310114,395.9496186679655
43735.718383101135,357.41775903604884
43735.73838310113,320.52687043489425
43735.75838310113,285.76461816099317
43735.778383101126,253.54297945911998
43735.79838310112,224.19932458747047
43735.81838310112,198.00054902926252
43735.838383101116,175.1495880537838
43735.85838310111,155.79355418909975
43735.87838310111,140.0326995081217
43735.89838310111,127.92941627770368
43735.9183831011,119.51654723187315
43735.9383831011,114.8043743305769
43735.9583831011,113.78578487412041
43735.978383101094,116.43926801213935
43735.99838310109,122.72956440973452
43736.01838310109,132.60596843099844
43736.038383101084,145.99845708112733
43736.05838310108,162.8119847113372
43736.07838310108,182.91942900746875
43736.098383101074,206.15379432258075
43736.11838310107,232.3003658528734
43736.13838310107,261.0895562994979
43736.158383101065,292.1911906655282
43736.17838310106,325.2109317242023
43736.19838310106,359.6894578551885
43736.218383101055,395.10486861031893
43736.23838310105,430.87861691837264
43736.25838310105,466.38505888266087
43736.278383101046,500.9644843023969
43736.29838310104,533.9392574854725
43736.31838310104,564.6324743758755
43736.338383101036,592.3883447573593
43736.35838310103,616.5933527720139
43736.37838310103,636.6971484833468
43736.39838310103,652.2320875223378
43736.41838310102,662.830370252068
43736.43838310102,668.2378364050331
43736.45838310102,668.3236403359883
43736.47838310101,663.0852552171215
43736.49838310101,652.6485165458374
43736.51838310101,637.262697845959
43736.538383101004,617.2908943031904
43736.558383101,593.1962531497243
43736.578383101,565.5248144573773
43736.598383100994,534.8858974008398
43736.61838310099,501.9310742453987
43736.63838310099,467.33281175073176
43736.658383100985,431.76382731121026
43736.67838310098,395.8781101755069
43736.69838310098,360.29440626101905
43736.718383100975,325.58277164812085
43736.73838310097,292.25458024128807
43736.75838310097,260.75614155474705
43736.778383100966,231.46586082275707
43736.79838310096,204.6946696676851
43736.81838310096,180.68928283939678
43736.838383100956,159.63770341137172
43736.85838310095,141.6763102996823
43736.87838310095,126.89781984309674
43736.89838310095,115.35941633075285
43736.91838310094,107.09039127591814
43736.93838310094,102.09871257878001
43736.95838310094,100.37605592021096
43736.97838310093,101.90096446241957
43736.99838310093,106.63995153613237
43737.01838310093,114.54651673218046
43737.038383100924,125.55820105137998
43737.05838310092,139.5919540585105
43737.07838310092,156.53821815799762
43737.098383100914,176.25424534595035
43737.11838310091,198.55724380436726
43737.13838310091,223.2179999752968
43737.158383100905,249.95563189946162
43737.1783831009,278.4340987884502
43737.1983831009,308.26101918227636
43737.218383100895,338.9892371911862
43737.23838310089,370.1214274997402
43737.25838310089,401.117852100376
43737.278383100886,431.40718487418013
43737.29838310088,460.4001161556951
43737.31838310088,487.5052518697621
43737.338383100876,512.1466448850214
43737.35838310087,533.7821535528568
43737.37838310087,551.9217259496693
43737.398383100866,566.14466722365
43737.41838310086,576.1149669599657
43737.43838310086,581.593844430759
43737.45838310086,582.4488080285455
43737.47838310085,578.658712515293
43737.49838310085,570.314521352476
43737.51838310085,557.615725673773
43737.538383100844,540.8626190468867
43737.55838310084,520.4448604020205
43737.57838310084,496.826959971951
43737.598383100834,470.5314809901117
43737.61838310083,442.1208531473459
43737.63838310083,412.1787367991748
43737.658383100825,381.2918588051579
43737.67838310082,350.03316547389807
43737.69838310082,318.9470132793082
43737.718383100815,288.53695491512474
43737.73838310081,259.2564900776876
43737.75838310081,231.50295121997186
43737.778383100806,205.6144982279777
43737.7983831008,181.8700150385006
43737.8183831008,160.49154601955013
43737.838383100796,141.648788186314
43737.85838310079,125.4650718475454
43737.87838310079,112.02421903622356
43737.898383100786,101.37766545113591
43737.91838310078,93.55126483089231
43737.93838310078,88.55126024001954
43737.95838310078,86.36899905205031
43737.97838310077,86.98408115180308
43737.99838310077,90.36575640252111
43738.01838310077,96.47252101922258
43738.038383100764,105.24999653986823
43738.05838310076,116.627303162662
43738.07838310076,130.51225514332873
43738.098383100754,146.78580386522628
43738.11838310075,165.2962286955639
43738.13838310075,185.8536220494035
43738.158383100745,208.2252293415406
43738.17838310074,232.13218411547234
43738.19838310074,257.2481226318064
43738.218383100735,283.2000715937575
43738.23838310073,309.5718807555972
43738.25838310073,335.91032454532433
43738.278383100725,361.73383147387443
43738.29838310072,386.5436269194037
43738.31838310072,409.83690521341356
43738.338383100716,431.1214928199811
43738.35838310071,449.9313375216812
43738.37838310071,465.8420693572664
43738.398383100706,478.4858357847143
43738.4183831007,487.5646212426166
43738.4383831007,492.86132129637156
43738.4583831007,494.24795119585434
43738.47838310069,491.6905212860514
43738.49838310069,485.2502971277068
43738.51838310069,475.08136749410147
43738.538383100684,461.42465403402815
43738.55838310068,444.59869731154475
43738.57838310068,424.9877309694878
43738.598383100674,403.02769676582193
43738.61838310067,379.1909490687365
43738.63838310067,353.97044264501824
43738.658383100665,327.8641908494365
43738.67838310066,301.3607252167332
43738.69838310066,274.92618814115116
43738.718383100655,248.99355683495835
43738.73838310065,223.95434006954537
43738.75838310065,200.1529212326363
43738.778383100645,177.8835538127824
43738.79838310064,157.3898593877565
43738.81838310064,138.8665426733421
43738.838383100636,122.4629301052386
43738.85838310063,108.28786225622049
43738.87838310063,96.41542816288911
43738.898383100626,86.89102113149758
43738.91838310062,79.73721868320489
43738.93838310062,74.95904037314796
43738.95838310062,72.5482116163322
43738.97838310061,72.48615407562083
43738.99838310061,74.74552800127927
43739.01838310061,79.29026347705518
43739.038383100604,86.074130230833
43739.0583831006,95.03800408997024
43739.0783831006,106.10608711218673
43739.098383100594,119.18142299372616
43739.11838310059,134.14111500785205
43739.13838310059,150.8316964333245
43739.158383100585,169.0651198956508
43739.17838310058,188.6158199622212
43739.19838310058,209.21926170463922
43739.218383100575,230.5723173601087
43739.23838310057,252.33571610889388
43739.25838310057,274.1386927065049
43739.278383100565,295.5858255507249
43739.29838310056,316.26591169625436
43739.31838310056,335.7625845884075
43739.338383100556,353.66624976203565
43739.35838310055,369.5868042381516
43739.37838310055,383.1665257228412
43739.398383100546,394.09247510259996
43739.41838310054,402.10775479934887
43739.43838310054,407.02100794306835
43739.45838310054,408.71362737505444
43739.47838310053,407.1442642364466
43739.49838310053,402.35037535776155
43739.51838310053,394.44671649254866
43739.538383100524,383.6208627385012
43739.55838310052,370.1260058304108
43739.57838310052,354.27142845801546
43739.598383100514,336.4111779688716
43739.61838310051,316.93154774868594
43739.63838310051,296.2380192072182
43739.658383100505,274.74231892922694
43739.6783831005,252.85020579220276
43739.6983831005,230.95052635085216
43739.718383100495,209.40597066814274
43739.73838310049,188.54583390518036
43739.75838310049,168.66095114824083
43739.778383100485,150.00083399700438
43739.79838310048,132.77290650402892
43739.81838310048,117.14362294864614
43739.838383100476,103.24115668137809
43739.85838310047,91.15928191252596
43739.87838310047,80.96203082529001
43739.898383100466,72.68869685373626
43739.91838310046,66.35876983115604
43739.93838310046,61.97642714904977
43739.95838310046,59.53426331488882
43739.97838310045,59.01601402627192
43739.99838310045,60.39811547217317
43740.01838310045,63.65003034084117
43740.038383100444,68.73336434324622
43740.05838310044,75.59988649033004
43740.07838310044,84.18864863244455
43740.098383100434,94.42247086195196
43740.11838310043,106.20411557890087
43740.13838310043,119.41251101556662
43740.158383100425,133.8994020634429
43740.17838310042,149.48680037250466
43740.19838310042,165.96557593318047
43740.218383100415,183.09547898937262
43740.23838310041,200.6068058932313
43740.25838310041,218.20382868537155
43740.278383100405,235.57000060650958
43740.2983831004,252.374834654029
43740.3183831004,268.28223700757064
43740.338383100396,282.9599695942778
43740.35838310039,296.08982420689307
43740.37838310039,307.37802175407137
43740.398383100386,316.56531043983864
43740.41838310038,323.4362300628592
43740.43838310038,327.8270379488001
43740.45838310038,329.6318543865396
43740.47838310037,328.80667825105104
43740.49838310037,325.3710407087596
43740.51838310037,319.40719844062403
43740.538383100364,311.05690824311836
43740.55838310036,300.5159621623823
43740.57838310036,288.026786743792
43740.598383100354,273.86951290066384
43740.61838310035,258.35199749825034
43740.63838310035,241.79931953500366
43740.658383100345,224.54328095250838
43740.67838310034,206.91241548571455
43740.69838310034,189.2229519426599
43740.718383100335,171.7710963312306
43740.73838310033,154.82689729707477
43740.75838310033,138.62984921687615
43740.778383100325,123.38627498226143
43740.79838310032,109.26842351466593
43740.81838310032,96.41512186949976
43740.838383100316,84.93374353105465
43740.85838310031,74.9031966764683
43740.87838310031,66.3776006509658
43740.898383100306,59.39030593792407
43740.9183831003,53.95792145685708
43740.9383831003,50.08404092378169
43740.9583831003,47.76240431635541
43740.97838310029,46.979287752840435
43740.99838310029,47.71498161392501
43741.01838310029,49.944288734192504
43741.038383100284,53.63604824648048
43741.05838310028,58.7517625894972
43741.07838310028,65.24347187058893
43741.098383100274,73.05107799669
43741.11838310027,82.09936777583741
43741.13838310027,92.29501689386805
43741.158383100264,103.52387306036694
43741.17838310026,115.64881505236416
43741.19838310026,128.50846398641528
43741.218383100255,141.9169839936709
43741.23838310025,155.66515274487287
43741.25838310025,169.52281037393993
43741.278383100245,183.2427119075103
43741.29838310024,196.56571807585595
43741.31838310024,209.22716800812583
43741.338383100236,220.96419100167915
43741.35838310023,231.5236396021066
43741.37838310023,240.67026852674812
43741.398383100226,248.19474846046728
43741.41838310022,253.9210939727477
43741.43838310022,257.71310245861275
43741.45838310022,259.4794457410802
43741.47838310021,259.1771253151016
43741.49838310021,256.81309169849624
43741.51838310021,252.44393185813226
43741.538383100204,246.17363890258596
43741.5583831002,238.1495873176367
43741.5783831002,228.55693721634546
43741.598383100194,217.61177539246583
43741.61838310019,205.55336375942431
43741.63838310019,192.63590317146404
43741.658383100184,179.12023086246302
43741.67838310018,165.26585313666084
43741.69838310018,151.32367384626951
43741.718383100175,137.52971764367334
43741.73838310017,124.10007032442863
43741.75838310017,111.2271728625649
43741.778383100165,99.07751727810866
43741.79838310016,87.79070726824733
43741.81838310016,77.47976984747912
43741.838383100156,68.23254029454317
43741.85838310015,60.1138944647867
43741.87838310015,53.16857165783689
43741.898383100146,47.42431814195615
43741.91838310014,42.89508543481159
43741.93838310014,39.58403693781774
43741.95838310014,37.48614927118134
43741.97838310013,36.59023798480538
43741.99838310013,36.88028832559551
43742.01838310013,38.336027455243304
43742.03838310012,40.93273200568548
43742.05838310012,44.64032131012177
43742.07838310012,49.42183937570194
43742.098383100114,55.23147515438296
43742.11838310011,62.012308598317894
43742.13838310011,69.69399727441764
43742.158383100104,78.19063319930275
43742.1783831001,87.39900071236772
43742.1983831001,97.1974528690973
43742.218383100095,107.44559595559731
43742.23838310009,117.984930080792
43742.25838310009,128.64054009973722
43742.278383100085,139.22386800913029
43742.29838310008,149.53652896492366
43742.31838310008,159.3750624557412
43742.338383100076,168.53644264897545
43742.35838310007,176.82411237081166
43742.37838310007,184.0542581983703
43742.398383100066,190.0620136864616
43742.41838310006,194.70726673899637
43742.43838310006,197.87975712794932
43742.45838310006,199.50318116049044
43742.47838310005,199.5380708615101
43742.49838310005,197.9832815806086
43742.51838310005,194.87600012596542
43742.53838310004,190.29026987755805
43742.55838310004,184.33411383002945
43742.57838310004,177.14541514746853
43742.598383100034,168.88678207059237
43742.61838310003,159.73967535880615
43742.63838310003,149.89810866122127
43742.658383100024,139.5622436379739
43742.67838310002,128.93219228366684
43742.69838310002,118.20231029616428
43742.718383100015,107.55622040447328
43742.73838310001,97.16274727832116
43742.75838310001,87.17288059959594
43742.778383100005,77.7178149262996
43742.7983831,68.90804880061152
43742.8183831,60.83346530836656
43742.838383099996,53.56426537461084
43742.85838309999,47.152585922707395
43742.87838309999,41.63460906952598
43742.898383099986,37.03295623574226
43742.91838309998,33.35916200435462
43742.93838309998,30.616035631180626
43742.958383099976,28.79974163090622
43742.97838309997,27.901462808522968
43742.99838309997,27.908547262219287
43743.01838309997,28.805082968717883
43743.03838309996,30.57188732106167
43743.05838309996,33.18594225057005
43743.07838309996,36.61934627158067
43743.098383099954,40.837891013491394
43743.11838309995,45.79939977324011
43743.13838309995,51.451987738260485
43743.158383099944,57.732416436140795
43743.17838309994,64.564717616735
43743.19838309994,71.85925352941108
43743.218383099935,79.51236130197131
43743.23838309993,87.40669935106745
43743.25838309993,95.41237463302926
43743.278383099925,103.38888296433278
43743.29838309992,111.18784316084646
43743.31838309992,118.65645248923248
43743.338383099916,125.64153940525883
43743.35838309991,131.99404343199643
43743.37838309991,137.57371482648796
43743.398383099906,142.25380147301527
43743.4183830999,145.92547956467993
43743.4383830999,148.5017894491341
43743.458383099896,149.9208587200048
43743.47838309989,150.14823020547146
43743.49838309989,149.17816072317737
43743.51838309989,147.0338140837206
43743.53838309988,143.76633479982823
43743.55838309988,139.45285281379566
43743.57838309988,134.1935297422355
43743.598383099874,128.1078094230251
43743.61838309987,121.3300763756752
43743.63838309987,114.00495255414421
43743.658383099864,106.28247403346597
43743.67838309986,98.31338481411981
43743.69838309986,90.24476573419011
43743.718383099855,82.21618458835837
43743.73838309985,74.35651183156297
43743.75838309985,66.78149810131727
43743.778383099845,59.59215886157305
43743.79838309984,52.873961310032
43743.81838309984,46.69676250996245
43743.838383099835,41.115408159151016
43743.85838309983,36.17087044962016
43743.87838309983,31.891782303270087
43743.898383099826,28.2962143471601
43743.91838309982,25.3935401004334
43743.93838309982,23.18624320453956
43743.958383099816,21.671536935006852
43743.97838309981,20.84268919444079
43743.99838309981,20.689974048726093
43744.01838309981,21.201201918449648
43744.0383830998,22.361813077499963
43744.0583830998,24.154551505368982
43744.0783830998,26.55876684213192
43744.098383099794,29.549419760981277
43744.11838309979,33.09588917261431
43744.13838309979,37.160697113508405
43744.158383099784,41.698277920816835
43744.17838309978,46.65392155752108
43744.19838309978,51.96301621041289
43744.218383099775,57.55070239484936
43744.23838309977,63.33203005772746
43744.25838309977,69.21268236243712
43744.278383099765,75.09029627496608
43744.29838309976,80.85637255822868
43744.31838309976,86.39872856306411
43744.338383099755,91.604408829415
43744.35838309975,96.36293366926157
43744.37838309975,100.56973721655346
43744.398383099746,104.12962623139043
43744.41838309974,106.9600810608937
43744.43838309974,108.99422171568682
43744.458383099736,110.18327531318808
43744.47838309973,110.49840556127812
43744.49838309973,109.93179901728861
43744.51838309973,108.49694428019595
43744.53838309972,106.22808617055396
43744.55838309972,103.17888406202023
43744.57838309972,99.42034849127788
43744.598383099714,95.03816981816583
43744.61838309971,90.12958431757468
43744.63838309971,84.79994461724395
43744.658383099704,79.15917163870208
43744.6783830997,73.31826384293504
43744.6983830997,67.38602720993099
43744.718383099695,61.46616737328158
43744.73838309969,55.654855709284625
43744.75838309969,50.03884640109492
43744.778383099685,44.694184225003845
43744.79838309968,39.68550567883962
43744.81838309968,35.06590150689499
43744.838383099675,30.877278697949453
43744.85838309967,27.15113616954503
43744.87838309967,23.909651575836165
43744.898383099666,21.166967407744302
43744.91838309966,18.930562704854882
43744.93838309966,17.20260175210392
43744.958383099656,15.981162244132209
43744.97838309965,15.261261492227359
43744.99838309965,15.035619117259676
43745.01838309965,15.295117058958274
43745.03838309964,16.028941386083055
43745.05838309964,17.224414107599074
43745.07838309964,18.866545822712283
43745.098383099634,20.937360546230206
43745.11838309963,23.415061429666956
43745.13838309963,26.273119490603545
43745.158383099624,29.47937610641659
43745.17838309962,32.995253322379746
43745.19838309962,36.77516356885987
43745.218383099615,40.76620203351392
43745.23838309961,44.90819085545454
43745.25838309961,49.134125012812696
43745.278383099605,53.371046148424114
43745.2983830996,57.541343870071834
43745.3183830996,61.56445584187141
43745.338383099595,65.3589100607603
43745.35838309959,68.84462701711298
43745.37838309959,71.94537787893587
43745.398383099586,74.59127914037853
43745.41838309958,76.72119572208366
43745.43838309958,78.28492420650973
43745.458383099576,79.24503605208687
43745.47838309957,79.57827692807999
43745.49838309957,79.27644177605178
43745.51838309957,78.34667428041175
43745.53838309956,76.81117210224346
43745.55838309956,74.70631318038156
43745.57838309956,72.08125120987127
43745.598383099554,68.99605774991547
43745.61838309955,65.51951226752477
43745.63838309955,61.72665822852313
43745.658383099544,57.69625212631502
43745.67838309954,53.50823275868805
43745.69838309954,49.2413304391994
43745.718383099535,44.97092106803242
43745.73838309953,40.76720947637142
43745.75838309953,36.693801926517125
43745.778383099525,32.80670100140801
43745.79838309952,29.153729266864456
43745.81838309952,25.77436281239006
43745.838383099515,22.699933582923446
43745.85838309951,19.954141465795757
43745.87838309951,17.55380415993361
43745.898383099506,15.509765291957253
43745.9183830995,13.827879046657035
43745.9383830995,12.509992418244998
43745.958383099496,11.554853484594297
43745.97838309949,10.958885104866262
43745.99838309949,10.716777282354096
43746.01838309949,10.821867215366034
43746.03838309948,11.266292876871418
43746.05838309948,12.040922947237933
43746.07838309948,13.135082251425231
43746.098383099474,14.536106757907525
43746.11838309947,16.228774979964136
43746.13838309947,18.194672649990945
43746.158383099464,20.411554267650775
43746.17838309946,22.85276811312592
43746.19838309946,25.48681026497158
43746.218383099455,28.27706793944353
43746.23838309945,31.181803157004378
43746.25838309945,34.15441466646609
43746.278383099445,37.14399980254365
43746.29838309944,40.09621936154944
43746.31838309944,42.9544487276836
43746.338383099435,45.66117862295199
43746.35838309943,48.159610341667225
43746.37838309943,50.39537452164529
43746.398383099426,52.31829064465401
43746.41838309942,53.88407757196792
43746.43838309942,55.0559242061832
43746.458383099416,55.805834123158604
43746.47838309941,56.1156685832833
43746.49838309941,55.977828097662126
43746.51838309941,55.39553266007055
43746.5383830994,54.382683483867574
43746.5583830994,52.96331299625383
43746.5783830994,51.17065323447956
43746.598383099394,49.04587400122626
43746.61838309939,46.63655969827457
43746.63838309939,43.99500650652841
43746.658383099384,41.176428753891365
43746.67838309938,38.23716459886502
43746.69838309938,35.232966705051254
43746.718383099374,32.217453963778425
43746.73838309937,29.240786468068315
43746.75838309937,26.34860903790676
43746.778383099365,23.581289974805067
43746.79838309936,20.97346273986744
43746.81838309936,18.553860178350465
43746.838383099355,16.345414855990875
43746.85838309935,14.365585890154676
43746.87838309935,12.626862937968237
43746.898383099346,11.13739204500845
43746.91838309934,9.901665894281152
43746.93838309934,8.921222425646716
43746.958383099336,8.195300435157977
43746.97838309933,7.721408094458816
43746.99838309933,7.495769753946305
43747.01838309933,7.51362727454139
43747.03838309932,7.769383833859607
43747.05838309932,8.256590056512195
43747.07838309932,8.967783843200468
43747.098383099314,9.894205878975928
43747.11838309931,11.025421992861975
43747.13838309931,12.348890874233172
43747.158383099304,13.849520739275109
43747.1783830993,15.509261068819658
43747.1983830993,17.30677528400462
43747.218383099294,19.21723708177666
43747.23838309929,21.212287153059577
43747.25838309929,23.260178351137526
43747.278383099285,25.32612644314355
43747.29838309928,27.372870919446093
43747.31838309928,29.361436674160256
43747.338383099275,31.252073555408067
43747.35838309927,33.005337745787195
43747.37838309927,34.5832676140059
43747.398383099266,35.95059795695539
43747.41838309926,37.07595116555693
43747.43838309926,37.932942322074794
43747.458383099256,38.50113782447515
43747.47838309925,38.76681378052478
43747.49838309925,38.72347074945047
43747.51838309925,38.37207476407493
43747.53838309924,37.72101002526029
43747.55838309924,36.78574513231526
43747.57838309924,35.588231023106054
43747.59838309923,34.156063787199756
43747.61838309923,32.52145813977413
43747.63838309923,30.72008675935816
43747.658383099224,28.789846322322944
43747.67838309922,26.769612642902427
43747.69838309922,24.698044899571354
43747.718383099214,22.612492847121718
43747.73838309921,20.548051784324677
43747.75838309921,18.536798665481875
43747.778383099205,16.60723001910563
43747.7983830992,14.783909208540777
43747.8183830992,13.087317932286506
43747.838383099195,11.533895500146327
43747.85838309919,10.136239959961308
43747.87838309919,8.9034380251486
43747.898383099186,7.841486204706641
43747.91838309918,6.953763615110578
43747.93838309918,6.2415175420097455
43747.958383099176,5.7043256695305935
43747.97838309917,5.340503659718943
43747.99838309917,5.147433036439596
43748.01838309917,5.12179166966932
43748.03838309916,5.259677126072212
43748.05838309916,5.556621321898326
43748.07838309916,6.00750288051646
43748.09838309915,6.606370984724848
43748.11838309915,7.3462009810336095
43748.13838309915,8.218607231784647
43748.158383099144,9.21354245312017
43748.17838309914,10.319014802105468
43748.19838309914,11.520854124722899
43748.218383099134,12.802556963994027
43748.23838309913,14.145236163259925
43748.25838309913,15.527695301342389
43748.278383099125,16.9266410007743
43748.29838309912,18.317037715982895
43748.31838309912,19.672600406945307
43748.338383099115,20.966411099761498
43748.35838309911,22.171636352941217
43748.37838309911,23.262314727533106
43748.398383099106,24.214177106979022
43748.4183830991,25.00545864810508
43748.4383830991,25.61765965029629
43748.458383099096,26.03621390980028
43748.47838309909,26.251027178964105
43748.49838309909,26.2568549597314
43748.518383099086,26.05349760587756
43748.53838309908,25.645800993364947
43748.55838309908,25.043462119328748
43748.57838309908,24.260650116431897
43748.59838309907,23.315463528930838
43748.61838309907,22.229253564608307
43748.63838309907,21.02584981465143
43748.658383099064,19.730729198343187
43748.67838309906,18.37017042327185
43748.69838309906,16.970435052985597
43748.718383099054,15.557012547740293
43748.73838309905,14.153960774454896
43748.75838309905,12.783365990455898
43748.778383099045,11.464937798820527
43748.79838309904,10.21574568827104
43748.81838309904,9.050095122191346
43748.838383099035,7.979533275530032
43748.85838309903,7.012967877762075
43748.87838309903,6.15687752193451
43748.898383099026,5.415588427514611
43748.91838309902,4.7915910518775435
43748.93838309902,4.28587006972736
43748.958383099016,3.898222924881272
43748.97838309901,3.627545178023728
43748.99838309901,3.4720649554361183
43749.018383099006,3.4295136526470595
43749.038383099,3.4972253638950597
43749.058383099,3.672163001804168
43749.078383099,3.950874466442199
43749.09838309899,4.32938726402094
43749.11838309899,4.80305443029055
43749.13838309899,5.366368273354725
43749.158383098984,6.012761132781543
43749.17838309898,6.73441390541035
43749.19838309898,7.522093400992244
43749.218383098974,8.365038599474575
43749.23838309897,9.250913583083682
43749.25838309897,10.165841377591706
43749.278383098965,11.094528303609145
43749.29838309896,12.020482936484264
43749.31838309896,12.926327704922198
43749.338383098955,13.794194890420647
43749.35838309895,14.606192732379238
43749.37838309895,15.344921923529162
43749.398383098945,15.994018406401487
43749.41838309894,16.53869541102367
43749.43838309894,16.96625637814546
43749.458383098936,17.266550947865124
43749.47838309893,17.432348583094907
43749.49838309893,17.45960852070977
43749.518383098926,17.34763034219187
43749.53838309892,17.099076151493573
43749.55838309892,16.7198626713271
43749.57838309892,16.218928998775933
43749.59838309891,15.607892767684183
43749.61838309891,14.900613556372866
43749.63838309891,14.112687140743196
43749.658383098904,13.260897322298325
43749.6783830989,12.362653389622283
43749.6983830989,11.435440775403926
43749.718383098894,10.496310263563494
43749.73838309889,9.561427419691237
43749.75838309889,8.64569909636648
43749.778383098885,7.762488299314213
43749.79838309888,6.923422813376826
43749.81838309888,6.138297192086971
43749.838383098875,5.415062383434091
43749.85838309887,4.759892703870503
43749.87838309887,4.177316307684366
43749.898383098865,3.6703928658112535
43749.91838309886,3.24092091584829
43749.93838309886,2.8896572434496623
43749.958383098856,2.6165316089479496
43749.97838309885,2.4208419972313036
43749.99838309885,2.3014181663097566
43750.018383098846,2.2567444060561392
43750.03838309884,2.28503589407849
43750.05838309884,2.3842666559360803
43750.07838309884,2.552150717833477
43750.09838309883,2.7860814111086984
43750.11838309883,3.083036794019517
43750.13838309883,3.4394616583037085
43750.158383098824,3.851138463959623
43750.17838309882,4.313060694090634
43750.19838309882,4.819322465647233
43750.218383098814,5.363037725527154
43750.23838309881,5.9363009967524105
43750.25838309881,6.5301994531758
43750.278383098805,7.1348831803925234
43750.2983830988,7.739696964729197
43750.3183830988,8.333373031320074
43750.338383098795,8.904280059696022
43750.35838309879,9.440719805241697
43750.37838309879,9.931259025111412
43750.398383098785,10.365081418084145
43750.41838309878,10.73234217949177
43750.43838309878,11.024506732340782
43750.458383098776,11.234655339765448
43750.47838309877,11.357736661807499
43750.49838309877,11.390755828308734
43750.518383098766,11.332886105354268
43750.53838309876,11.185497500159316
43750.55838309876,10.952100380629732
43750.57838309876,10.63820704468134
43750.59838309875,10.251118814313983
43750.61838309875,9.79965032326439
43750.63838309875,9.293805934493943
43750.658383098744,8.744425454132667
43750.67838309874,8.16281737668628
43750.69838309874,7.560397770352753
43750.718383098734,6.948351651169814
43750.73838309873,6.3373314428626415
43750.75838309873,5.737204084179672
43750.778383098725,5.156854780491964
43750.79838309872,4.604051575913124
43750.81838309872,4.085371118154205
43750.838383098715,3.6061824491446384
43750.85838309871,3.170682587997242
43750.87838309871,2.7819752350477733
43750.898383098705,2.4421822147408516
43750.9183830987,2.152576331800253
43750.9383830987,1.9137241274419101
43750.958383098696,1.7256275340505771
43750.97838309869,1.5878545475036012
43750.99838309869,1.4996506529906313
43751.018383098686,1.4600247268601794
43751.03838309868,1.4678053637665387
43751.05838309868,1.5216659176358418
43751.07838309868,1.6201188758100027
43751.09838309867,1.7614823962627444
43751.11838309867,1.9438238261949257
43751.13838309867,2.164886695405855
43751.158383098664,2.4220089597543435
43751.17838309866,2.712041091789364
43751.19838309866,3.0312729257505633
43751.218383098654,3.3753779302896807
43751.23838309865,3.739382795683597
43751.25838309865,4.1176689022272095
43751.278383098645,4.504010433722895
43751.29838309864,4.891651698749756
43751.31838309864,5.273423739560015
43751.338383098635,5.641897689523188
